2.87E-08	0.4998786786
2.89E-08	0.4997959438
2.91E-08	0.499718602
2.92E-08	0.4996462979
2.94E-08	0.4995788531
2.96E-08	0.4995162058
2.98E-08	0.4994583413
3.00E-08	0.49940523
3.02E-08	0.4993567871
3.04E-08	0.4993128645
3.06E-08	0.4992732721
3.08E-08	0.4992378143
3.10E-08	0.4992063249
3.12E-08	0.4991786905
3.14E-08	0.4991548557
3.17E-08	0.4991348134
3.19E-08	0.4991185844
3.22E-08	0.4991061948
3.25E-08	0.499097662
3.27E-08	0.4990929929
3.31E-08	0.499092197
3.34E-08	0.4990953051
3.37E-08	0.4991023864
3.41E-08	0.4991135607
3.45E-08	0.4991290094
3.49E-08	0.4991489987
3.54E-08	0.4991739349
3.60E-08	0.4992044899
3.66E-08	0.4992419013
3.73E-08	0.4992826492
3.80E-08	0.4993228546
3.87E-08	0.4993617623
3.94E-08	0.4993988993
4.01E-08	0.4994340093
4.08E-08	0.499466992
4.15E-08	0.499497853
4.22E-08	0.4995266656
4.29E-08	0.4995535429
4.36E-08	0.499578618
4.43E-08	0.49960203
4.50E-08	0.499623916
4.57E-08	0.4996444054
4.64E-08	0.4996636176
4.71E-08	0.4996816604
4.78E-08	0.49969863
4.85E-08	0.4997146122
4.92E-08	0.4997296825
4.99E-08	0.4997439077
5.06E-08	0.4997573471
5.13E-08	0.4997700532
5.20E-08	0.4997820731
5.27E-08	0.4997934491
